Date,Open,High,Low,Close,Volume,MarketValue,DividendYield,PriceToEarnings,EPS,PriceToCash,PriceToBook
10/09/2017,160.8353788,162.08078,160.6129847,162.08078,345809,101851.4,1.81,27.8,6.55,20.81,4.11
10/10/2017,162.3921189,164.2602206,162.0807618,164.0378265,564322,103081.2,1.79,28.1,6.55,21.06,4.16
10/11/2017,164.5715694,165.0163574,163.5040809,165.0163574,432107,103696.1,1.78,28.3,6.55,21.18,4.18
10/12/2017,165.2387595,167.0623932,164.7494899,167.0623932,522505,104981.9,1.76,28.7,6.55,21.44,4.24
13/10/2017,167.2403011,167.9519646,166.350725,167.6850891,434315,105373.2,1.75,28.8,6.55,21.52,4.25
16/10/2017,167.4182047,168.8860133,167.3292553,168.3967438,485073,105820.4,1.74,28.9,6.55,21.62,4.27
17/10/2017,168.7970739,168.9749864,167.2847972,167.4182281,481223,105205.5,1.75,28.7,6.55,21.49,4.25
18/10/2017,167.4182248,168.9305015,166.7510427,168.5746765,323468,105932.2,1.74,28.9,6.55,21.64,4.27
19/10/2017,165.8169765,166.7065526,165.1942759,166.2617645,680353,104478.8,1.77,28.5,6.55,21.34,4.22
20/10/2017,166.3952316,166.7065751,164.6160792,165.0608673,639419,103724.1,1.78,28.3,6.55,21.19,4.19
23/10/2017,164.8829498,166.1728326,164.5715927,164.8829498,354437,103612.3,1.78,28.3,6.55,21.17,4.18
24/10/2017,164.4381526,165.1498027,163.9488831,163.9488831,422025,103025.4,1.79,28.1,6.55,21.05,4.16
25/10/2017,163.4151243,164.5270944,162.3476357,162.7034607,514356,102242.8,1.8,27.9,6.55,20.89,4.13
26/10/2017,163.4151498,167.7295999,163.2372372,167.1513672,824378,105037.8,1.76,28.7,6.55,21.46,4.24
27/10/2017,168.0854023,170.3983056,167.8185268,169.1973724,693877,106323.5,1.74,29,6.55,21.72,4.29
30/10/2017,169.0194855,169.1084485,167.6851211,169.0194855,380331,106211.7,1.74,29,6.55,21.7,4.29
31/10/2017,169.6866462,170.3983098,168.8415516,169.9535217,448502,106798.6,1.73,29.2,6.55,21.82,4.31
11/01/2017,170.1314449,172.844655,170.0424818,172.2219543,730055,108224.1,1.7,29.6,6.55,22.11,4.37
11/02/2017,172.1774834,172.57779,170.3093679,171.1989441,373565,107581.3,1.71,29.4,6.55,21.98,4.34
11/03/2017,173.2449502,173.4228627,169.2418576,171.3323669,542960,107665.1,1.71,29.4,6.55,21.99,4.34
11/06/2017,170.8875885,171.8661141,170.4428004,170.8875885,640470,107385.6,1.72,29.3,6.55,21.94,4.33
11/07/2017,171.5992277,171.5992277,167.9964553,168.6191559,599158,105960.1,1.74,28.9,6.55,21.64,4.28
11/08/2017,169.1529005,170.3538338,168.2188564,168.752594,568697,106044,1.74,29,6.55,21.66,4.28
11/09/2017,168.974977,169.1973711,166.9734308,167.3292694,538418,105149.6,1.75,28.7,6.55,21.48,4.24
11/10/2017,163.8599164,166.3507322,163.7709669,165.6390686,712623,104087.4,1.77,28.4,6.55,21.26,4.2
13/11/2017,165.7280406,166.6176168,163.5485818,164.9274139,477420,103640.3,1.78,28.3,6.55,21.17,4.18
14/11/2017,164.7495065,164.9719005,163.1482666,163.7709808,483605,102913.5,1.79,28.1,6.55,21.02,4.15
15/11/2017,162.7924335,164.5271043,162.747952,163.9044037,635083,102997.4,1.79,28.1,6.55,21.04,4.16
16/11/2017,164.66053,166.128325,164.3046914,165.594574,532024,104059.5,1.77,28.4,6.55,21.26,4.2
17/11/2017,165.8614716,166.3507412,164.5715889,164.9274139,501751,103640.3,1.78,28.3,6.55,21.17,4.18
20/11/2017,164.6605638,166.3062716,164.4381697,166.0838776,380836,104366.9,1.77,28.5,6.55,21.32,4.21
21/11/2017,166.2617602,166.7955113,165.2832347,166.3507233,441242,104534.6,1.76,28.5,6.55,21.35,4.22
22/11/2017,166.17283,167.5961437,165.1942908,165.4611664,411032,103975.7,1.77,28.4,6.55,21.24,4.2
23/11/2017,164.6160822,166.7955413,164.6160822,166.0838776,300111,104366.9,1.77,28.5,6.55,21.32,4.21
24/11/2017,166.6176191,168.2188589,166.172831,166.528656,328526,104646.4,1.76,28.6,6.55,21.38,4.22
27/11/2017,166.0838598,166.5286479,165.3277283,165.3277283,403511,103891.8,1.78,28.4,6.55,21.22,4.19
28/11/2017,165.3721951,167.0623978,165.1053331,166.4396973,465151,104590.6,1.76,28.6,6.55,21.36,4.22
29/11/2017,167.6406234,167.7295864,165.8614711,166.3062592,469264,104506.7,1.77,28.5,6.55,21.35,4.22
30/11/2017,166.7065626,167.6851018,165.2832489,165.2832489,749518,103863.8,1.78,28.4,6.55,21.22,4.19
12/01/2017,165.9059639,166.0838764,163.7265049,164.2157745,681927,103193.1,1.79,28.2,6.55,21.08,4.16
12/04/2017,165.1497778,166.6175864,163.7709459,166.5731049,434580,104674.4,1.76,28.6,6.55,21.38,4.22
12/05/2017,166.350725,168.3522712,165.8169739,167.6850891,488156,105373.2,1.75,28.8,6.55,21.52,4.25
12/06/2017,166.7955421,167.7295999,165.8170029,167.1513672,664810,105037.8,1.76,28.7,6.55,21.46,4.24
12/07/2017,167.0179229,167.9964621,166.6176164,167.9519806,374809,105540.9,1.75,28.8,6.55,21.56,4.26
12/08/2017,168.6191664,168.6191664,165.9059563,167.5961456,665147,105317.3,1.75,28.8,6.55,21.51,4.25
12/11/2017,169.0194614,169.642162,167.5516663,167.5516663,691465,105289.3,1.75,28.8,6.55,21.51,4.25
12/12/2017,168.3967711,168.7081146,166.7955313,168.7081146,401549,106016.1,1.74,28.9,6.55,21.66,4.28
13/12/2017,168.7081015,168.8415461,167.1958249,167.3292694,411820,105149.6,1.75,28.7,6.55,21.48,4.24
14/12/2017,167.8629963,168.0409088,165.8614502,165.8614502,567336,104227.2,1.77,28.5,6.55,21.29,4.21
15/12/2017,165.8169598,166.7065358,165.0163469,166.5731049,1089661,104674.4,1.76,28.6,6.55,21.38,4.22
18/12/2017,167.7740789,169.7311438,167.3737587,169.3753052,545884,106435.3,1.73,29.1,6.55,21.74,4.29
19/12/2017,168.8415546,169.6866492,167.8185339,167.99646,421707,105568.8,1.75,28.8,6.55,21.56,4.26
20/12/2017,167.9519865,167.9519865,165.7280461,166.2173157,405595,104450.8,1.77,28.5,6.55,21.34,4.21
21/12/2017,166.2172993,167.3292694,164.8384536,167.3292694,447629,105149.6,1.75,28.7,6.55,21.48,4.24
22/12/2017,167.0179156,167.7740608,165.5501205,166.172821,356697,104422.9,1.77,28.5,6.55,21.33,4.21
27/12/2017,165.9504181,167.4182132,165.7280241,166.8844757,237259,104870.1,1.76,28.6,6.55,21.42,4.23
28/12/2017,166.9734249,167.1513374,164.7939662,165.2387543,290330,103835.9,1.78,28.4,6.55,21.21,4.19
29/12/2017,165.2387632,165.8614638,164.5270996,164.5270996,319592,103388.7,1.78,28.2,6.55,21.12,4.17
01/02/2018,164.3937012,164.4826507,161.3691337,162.0363159,527426,101823.4,1.81,27.8,6.55,19.69,3.79
01/03/2018,161.7694357,163.326194,161.4580786,162.6590118,493920,102214.8,1.8,27.9,6.55,19.76,3.8
01/04/2018,163.1927277,164.6605364,162.7034581,164.1267853,482967,103137.1,1.79,28.2,6.55,19.94,3.83
01/05/2018,164.2157504,166.3952091,164.2157504,166.2617645,394947,104478.8,1.77,28.5,6.55,20.2,3.88
01/08/2018,165.9059629,166.439714,165.3277438,166.1283569,410709,104394.9,1.77,28.5,6.55,20.18,3.88
01/09/2018,165.9059623,167.9964718,165.9059623,167.5072021,535998,105261.4,1.75,28.7,6.55,20.35,3.91
01/10/2018,166.9734281,167.6406102,165.1053265,166.2617645,641340,104478.8,1.77,28.5,6.55,20.2,3.88
01/11/2018,166.4841946,167.0624273,164.2602539,164.2602539,516825,103221,1.79,28.2,6.55,19.96,3.84
01/12/2018,164.0823112,164.3936683,163.3261797,163.7264862,487323,102885.6,1.79,28.1,6.55,19.89,3.82
15/01/2018,163.6375331,165.1498099,163.192745,164.0823212,350373,103109.2,1.79,28.2,6.55,19.93,3.83
16/01/2018,164.8384563,165.1053319,163.4151291,163.7264862,429400,102885.6,1.79,28.1,6.55,19.89,3.82
17/01/2018,162.836907,165.4611537,162.836907,164.0378265,388263,103081.2,1.79,28.1,6.55,19.93,3.83
18/01/2018,164.215772,164.6160785,161.8583869,163.1482697,560051,102522.3,1.8,28,6.55,19.82,3.81
19/01/2018,163.1927396,165.4166799,163.148258,165.2832489,527077,103863.8,1.78,28.4,6.55,20.08,3.86
22/01/2018,164.8384733,165.6835679,164.3492036,165.0608673,475748,103724.1,1.78,28.3,6.55,20.05,3.86
23/01/2018,166.3062638,166.3062638,165.1053441,165.6835632,370255,104115.4,1.77,28.4,6.55,20.13,3.87
24/01/2018,165.3277392,165.5501332,163.7709808,163.7709808,433502,102913.5,1.79,28.1,6.55,19.9,3.83
25/01/2018,164.0378349,165.2832496,160.9243184,161.7249451,764531,101627.8,1.82,27.8,6.55,19.65,3.78
26/01/2018,162.6145428,163.504119,162.3476672,162.4366302,484978,102075.1,1.81,27.9,6.55,19.73,3.79
29/01/2018,162.3031638,162.6145209,161.6804632,162.2586823,332711,101963.2,1.81,27.8,6.55,19.71,3.79
30/01/2018,161.9028675,162.7924437,161.4580794,162.08078,592335,101851.4,1.81,27.8,6.55,19.69,3.79
31/01/2018,162.7924456,164.1268099,162.0363004,162.8814087,547559,102354.5,1.8,27.9,6.55,19.79,3.81
02/01/2018,163.6819887,163.9488642,161.0132606,161.2801361,596839,101348.3,1.82,27.7,6.55,19.59,3.77
02/02/2018,160.7464316,161.9918465,159.5455118,160.7019501,835145,100984.9,1.83,27.6,6.55,19.52,3.75
02/05/2018,159.3230866,159.5009991,157.0546648,157.4549713,698332,98944.56,1.86,27,6.55,19.13,3.68
02/06/2018,153.8966583,156.6988174,151.4948056,152.9626007,1477172,96121.56,1.92,26.2,6.55,18.58,3.57
02/07/2018,154.7862371,156.7433017,153.7187485,156.2095642,860814,98161.94,1.88,26.8,6.55,18.98,3.65
02/08/2018,154.3414699,155.8537468,151.9840984,152.8291931,842071,96037.75,2.07,26.8,6.4,18.57,3.57
02/09/2018,155.0086401,157.2325805,152.2509487,153.3184509,1400325,96345.19,2.06,26.9,6.4,18.63,3.58
02/12/2018,154.7862417,157.7218455,154.0300965,156.9212189,1083325,98609.19,2.01,27.5,6.4,19.06,3.67
13/02/2018,156.8322787,157.0546728,155.2310389,155.675827,674603,97826.56,2.03,27.3,6.4,18.91,3.64
14/02/2018,156.4319728,157.099155,154.1635509,155.9427032,817862,97994.25,2.03,27.4,6.4,18.94,3.64
15/02/2018,157.0101906,157.0101906,153.807711,155.4089508,953963,97658.88,2.03,27.3,6.4,18.88,3.63
16/02/2018,156.0316392,157.8552729,155.8092452,157.2770538,705630,98832.75,2.01,27.6,6.4,19.11,3.67
19/02/2018,157.4549696,157.8997577,155.6758174,156.1206055,393048,98106.06,2.02,27.4,6.4,18.97,3.65
20/02/2018,155.8537256,156.9212142,155.6758131,156.2095642,466363,98161.94,2.02,27.4,6.4,18.98,3.65
21/02/2018,155.7647887,156.0761323,153.8077104,155.1420746,517173,97491.13,2.04,27.2,6.4,18.85,3.62
22/02/2018,154.0745798,156.5209142,153.3184483,156.0761261,523726,98078.13,2.02,27.4,6.4,18.96,3.65
23/02/2018,156.6988328,159.0562177,155.3200006,158.9672546,591522,99894.88,1.99,27.9,6.4,19.31,3.71
26/02/2018,160.1236934,161.5470206,159.7678684,160.5684814,447522,100901.1,1.97,28.2,6.4,19.51,3.75
27/02/2018,161.2801415,161.3690909,157.2325677,157.8997498,536067,99224.06,2,27.7,6.4,19.18,3.69
28/02/2018,157.1881088,158.9672612,157.1881088,157.4994659,513735,98972.5,2.01,27.6,6.4,19.13,3.68
03/01/2018,157.0546661,157.4104911,153.6742741,154.1635437,773820,96876.25,2.05,27.1,6.4,18.73,3.6
03/02/2018,153.7187432,154.3859253,151.8506281,152.2064667,737027,95646.38,2.07,26.7,6.4,18.49,3.56
03/05/2018,152.295437,156.0316542,151.6727364,155.6313477,574030,97798.63,2.03,27.3,6.4,18.91,3.64
03/06/2018,156.165121,156.2985521,154.563881,154.9641876,472256,97379.31,2.04,27.2,6.4,18.83,3.62
03/07/2018,154.7862392,156.2985158,154.4748821,156.1650848,471110,98134,2.02,27.4,6.4,18.97,3.65
03/08/2018,155.6758172,161.0132738,155.5423862,160.4795227,683758,100845.2,1.97,28.2,6.4,19.5,3.75
03/09/2018,160.1237117,162.6590092,159.189654,161.591507,580322,101543.9,1.95,28.4,6.4,19.63,3.78
03/12/2018,162.6145212,162.6590027,160.8798504,161.7249451,429874,101627.8,1.95,28.4,6.4,19.65,3.78
13/03/2018,161.5025415,162.1697236,159.1451567,159.9902649,542960,100537.8,1.97,28.1,6.4,19.44,3.74
14/03/2018,159.8568317,161.3246405,159.5454882,160.0347443,421519,100565.7,1.97,28.1,6.4,19.44,3.74
15/03/2018,161.0132763,161.0132763,158.3000664,159.9013062,555424,100481.9,1.97,28.1,6.4,19.43,3.74
16/03/2018,160.1236856,161.1022247,159.1006786,160.1681671,1295080,100649.6,1.97,28.1,6.4,19.46,3.74
19/03/2018,159.5454909,161.8583807,158.077682,161.1022491,605663,101236.5,1.96,28.3,6.4,19.57,3.76
20/03/2018,161.1912004,161.7694331,159.056223,161.591507,545491,101543.9,1.95,28.4,6.4,19.63,3.78
21/03/2018,161.7249413,162.0807663,159.501001,160.4350586,391588,100817.3,1.97,28.2,6.4,19.49,3.75
22/03/2018,159.4120316,161.3246283,158.0776675,159.7233887,653810,100370.1,1.98,28,6.4,19.4,3.73
23/03/2018,158.1221442,158.6114137,156.031635,156.5209045,679806,98357.56,2.02,27.5,6.4,19.02,3.66
26/03/2018,156.9657091,157.5439417,154.3414621,155.4089508,582439,97658.88,2.03,27.3,6.4,18.88,3.63
27/03/2018,157.4549718,157.4549718,155.5423886,156.0761261,567815,98078.13,2.02,27.4,6.4,18.96,3.65
28/03/2018,155.3644702,161.9473419,155.1420762,161.9473419,846910,102042.4,1.95,28.4,6.4,19.67,3.78
29/03/2018,162.5255272,164.1267667,160.7463753,163.1037598,651512,102771.1,1.94,28.6,6.4,19.81,3.81
04/03/2018,163.5485898,164.3047214,162.2142255,163.1482697,649933,102799.1,1.94,28.6,6.4,19.82,3.81
04/04/2018,163.7265039,166.1283569,161.9473515,166.1283569,912835,104676.9,1.9,29.2,6.4,20.18,3.88
04/05/2018,167.2403084,169.7311242,166.1728198,169.4642487,857102,106778.8,1.86,29.7,6.4,20.59,3.96
04/06/2018,168.8415453,170.0869464,167.2847871,169.2418518,680286,106638.7,1.87,29.7,6.4,20.56,3.95
04/09/2018,169.1973703,170.5762159,168.5301882,169.2418518,466130,106638.7,1.87,29.7,6.4,20.56,3.95
04/10/2018,170.3538318,171.1544449,168.5746795,170.4427948,578140,107395.4,1.85,29.9,6.4,20.71,3.98
04/11/2018,170.7986046,170.8430861,169.3752775,169.5976715,500938,106862.9,1.86,29.8,6.4,20.6,3.96
04/12/2018,169.5532319,169.8200939,168.1299045,169.6421814,567641,106890.9,1.86,29.8,6.4,20.61,3.96
13/04/2018,172.3109024,172.5332965,167.5071965,170.0424805,738370,107143.2,1.86,29.8,6.4,20.66,3.97
16/04/2018,169.9090306,170.6206942,169.4642426,170.3983002,390728,107367.4,1.85,29.9,6.4,20.7,3.98
17/04/2018,170.665188,172.4443402,170.0869553,172.3553772,651062,108600.5,1.83,30.3,6.4,20.94,4.03
18/04/2018,172.0884893,172.4443279,169.2863301,170.3983002,675303,107612.7,1.85,29.9,6.4,20.7,3.98
19/04/2018,169.1973632,170.2648517,168.5746626,169.1084137,481261,106798.1,1.87,29.7,6.4,20.54,3.95
20/04/2018,169.1084391,170.4872714,168.2188629,170.2648773,620454,107528.4,1.85,29.9,6.4,20.68,3.98
23/04/2018,169.0194733,170.309356,167.7295906,170.0424805,531987,107387.9,1.86,29.8,6.4,20.66,3.97
24/04/2018,169.9090521,171.9995615,169.9090521,171.1099854,784034,108062.1,1.85,30,6.4,20.79,4
25/04/2018,171.2005892,172.7866191,170.7474378,172.4694214,796280,106910.4,1.87,29.7,6.4,20.57,3.95
26/04/2018,172.4241068,174.508606,171.2459104,174.508606,752587,108174.4,1.84,30.1,6.4,20.81,4
27/04/2018,174.010141,178.4510193,173.8742011,178.4510193,891173,110618.3,1.8,30.7,6.4,21.28,4.09
30/04/2018,176.7290513,180.6261563,175.8227485,180.2183228,1129468,111713.8,1.79,31.1,6.4,21.49,4.13
05/02/2018,180.3089162,180.3542341,176.7743412,177.1821747,957818,109831.8,1.82,30.5,6.4,21.13,4.06
05/03/2018,176.7290413,177.680662,175.9586784,177.5447083,736791,110056.5,1.81,30.6,6.4,21.17,4.07
05/04/2018,177.6353548,180.3542633,177.6353548,180.3542633,729246,111798.1,1.78,31.1,6.4,21.51,4.14
05/07/2018,179.7198618,180.2636352,178.768241,179.5839081,310200,111320.6,1.79,30.9,6.4,21.41,4.12
05/08/2018,179.765165,181.8949683,179.5385893,181.2605591,559564,112359.9,1.77,31.2,6.4,21.61,4.16
05/09/2018,180.6714471,182.2574768,179.9917201,182.2574768,423987,112977.9,1.77,31.4,6.4,21.73,4.18
05/10/2018,181.6230704,182.8919026,181.1246149,182.5293732,245161,113146.4,1.76,31.4,6.4,21.77,4.19
05/11/2018,182.6200007,182.8012585,180.7620773,181.5324402,325333,112528.4,1.77,31.3,6.4,21.65,4.16
14/05/2018,181.2605727,183.0731784,181.1246328,182.8012848,360913,113314.9,1.76,31.5,6.4,21.8,4.19
15/05/2018,182.1668672,183.798215,181.0339887,183.5263214,429324,113764.4,1.75,31.6,6.4,21.88,4.21
16/05/2018,182.9825355,183.7982164,182.2575043,183.7075806,353938,113876.8,1.75,31.7,6.4,21.91,4.21
17/05/2018,183.0731465,184.6138583,183.0731465,184.3419647,458453,114270,1.75,31.8,6.4,21.98,4.23
18/05/2018,184.2513689,187.0608994,184.1607331,185.5201874,975800,115000.3,1.73,32,6.4,22.12,4.25
21/05/2018,185.7014395,187.2421654,185.7014395,186.5171204,244947,115618.3,1.72,32.1,6.4,22.24,4.28
22/05/2018,186.3358737,187.4234344,184.7045258,186.0639801,541377,115337.4,1.73,32.1,6.4,22.19,4.27
23/05/2018,185.7920684,187.4234161,184.9764014,187.4234161,822649,116180.1,1.72,32.3,6.4,22.35,4.3
24/05/2018,188.0578351,190.50485,186.2452295,186.8796387,689168,115843.1,1.72,32.2,6.4,22.28,4.29
25/05/2018,187.4234037,188.9641155,186.6983587,187.6952972,893521,116348.6,1.71,32.3,6.4,22.38,4.3
28/05/2018,188.5109711,189.6891674,187.7859261,188.5109711,410597,116854.3,1.71,32.5,6.4,22.48,4.32
29/05/2018,187.4234037,189.4172669,185.8826918,187.6952972,829922,116348.6,1.71,32.3,6.4,22.38,4.3
30/05/2018,188.2391025,188.692254,186.0639812,187.8765869,514567,116461,1.71,32.4,6.4,22.4,4.31
31/05/2018,188.873467,190.1422991,185.3388922,186.3358307,776361,115506,1.73,32.1,6.4,22.22,4.27
06/01/2018,187.6953097,188.1484611,186.154584,187.4234161,605509,116180.1,1.72,32.3,6.4,22.35,4.3
06/04/2018,188.1484444,189.870414,187.6046573,188.9641113,324470,117135.2,1.7,32.6,6.4,22.53,4.33
06/05/2018,189.0547679,191.0486313,188.6016165,189.5985413,411055,117528.4,1.7,32.7,6.4,22.61,4.35
06/06/2018,189.3266509,189.5985445,183.9794699,184.8857727,735999,114607.1,1.74,31.9,6.4,22.05,4.24
06/07/2018,186.1545925,186.5171219,183.4356841,184.9764099,556198,114663.3,1.74,31.9,6.4,22.06,4.24
06/08/2018,183.6169569,187.5140479,183.0731696,186.7890167,514536,115786.9,1.72,32.2,6.4,22.27,4.28
06/11/2018,187.6046683,189.1453802,186.7890014,188.5109711,475853,116854.3,1.71,32.5,6.4,22.48,4.32
06/12/2018,189.2360385,189.3266604,187.3327969,187.6046906,438990,116292.5,1.71,32.3,6.4,22.37,4.3
13/06/2018,187.967214,190.5048649,187.4234406,190.1423492,548967,117865.5,1.69,32.8,6.4,22.67,4.36
14/06/2018,189.1453911,192.1361931,186.2452249,191.3205261,852568,118595.9,1.68,33,6.4,22.81,4.39
15/06/2018,192.5893388,194.3113086,191.5924003,192.4080811,1048170,119270.1,1.67,33.2,6.4,22.94,4.41
18/06/2018,192.2268249,192.4987047,187.695311,189.2360229,552056,117303.7,1.7,32.6,6.4,22.57,4.34
19/06/2018,187.3327872,189.4172864,186.7890138,188.23909,581665,116685.8,1.71,32.4,6.4,22.45,4.32
20/06/2018,189.2360257,191.2298891,188.3297229,189.5985413,583073,117528.4,1.7,32.7,6.4,22.61,4.35
21/06/2018,190.2329633,191.7736892,187.0609033,187.6046906,508479,116292.5,1.71,32.3,6.4,22.37,4.3
22/06/2018,187.7859398,190.2329546,187.4234242,189.9610748,490610,117753.2,1.69,32.7,6.4,22.65,4.36
25/06/2018,189.0547696,190.2329521,186.4264832,186.4264832,342538,115562.1,1.73,32.1,6.4,22.23,4.27
26/06/2018,187.1515253,189.1453886,186.5171161,187.7859344,413697,116404.9,1.71,32.4,6.4,22.39,4.31
27/06/2018,188.3297312,190.5954883,187.9672018,188.8735046,418053,117079,1.7,32.5,6.4,22.52,4.33
28/06/2018,188.5109711,190.1423188,187.5140325,188.5109711,623190,116854.3,1.71,32.5,6.4,22.48,4.32
29/06/2018,190.7767264,192.1361805,189.4172723,191.6830292,722458,118820.6,1.68,33,6.4,22.86,4.4
07/02/2018,190.1423132,191.1392379,188.3297078,189.5079041,515500,117472.3,1.7,32.7,6.4,22.6,4.35
07/03/2018,190.0516828,192.2268177,189.6891673,191.8642883,476193,118932.9,1.68,33.1,6.4,22.88,4.4
07/04/2018,192.0455712,192.4987227,190.3236013,191.2299042,331737,118539.7,1.68,32.9,6.4,22.8,4.38
07/05/2018,191.5017772,191.5017772,187.0608853,187.3327789,870964,116123.9,1.72,32.3,6.4,22.34,4.3
07/06/2018,186.6077423,188.6016196,185.4295598,186.5171204,745462,115618.3,1.72,32.1,6.4,22.24,4.28
07/09/2018,186.8796387,187.9671993,186.1545937,186.8796387,516140,115843.1,1.72,32.2,6.4,22.28,4.29
07/10/2018,186.6077284,188.6016055,185.7014256,188.4203339,540322,116798.1,1.71,32.5,6.4,22.47,4.32
07/11/2018,187.3327733,189.3266366,186.9702578,188.4203339,509378,116798.1,1.71,32.5,6.4,22.47,4.32
07/12/2018,188.8735112,191.32054,188.5109956,191.2299042,448634,118539.7,1.68,32.9,6.4,22.8,4.38
13/07/2018,190.2329642,191.4111606,189.3266613,191.048645,452643,118427.3,1.68,32.9,6.4,22.78,4.38
16/07/2018,188.8735004,190.686106,188.2390912,190.0516968,341059,117809.3,1.69,32.7,6.4,22.66,4.36
17/07/2018,190.686099,191.1392503,188.8734934,190.9579926,373238,118371.1,1.68,32.9,6.4,22.77,4.38
18/07/2018,191.4111398,193.2237453,190.2329435,190.4142151,443023,118034.1,1.69,32.8,6.4,22.71,4.37
19/07/2018,190.4142136,192.4080769,188.9641237,191.9549255,543449,118989.1,1.68,33.1,6.4,22.89,4.4
20/07/2018,192.3174564,193.2237592,189.7798057,192.0455627,629852,119045.3,1.68,33.1,6.4,22.9,4.4
23/07/2018,191.7736552,191.7736552,188.51096,188.9641113,396063,117135.2,1.7,32.6,6.4,22.53,4.33
24/07/2018,189.3266338,190.2329365,188.1484513,189.6891632,516126,117584.6,1.7,32.7,6.4,22.62,4.35
25/07/2018,190.5048343,190.5954701,187.5140325,188.5109711,601051,116854.3,1.71,32.5,6.4,22.48,4.32
26/07/2018,189.598544,190.1423312,188.1484678,189.8704376,679222,117792.4,1.69,30.7,6.82,22.64,4.35
27/07/2018,183.5263047,186.6983643,181.9855928,186.6983643,979201,115824.5,1.72,30.2,6.82,22.26,4.28
30/07/2018,186.2452225,188.782873,185.3389197,187.7859344,480436,116499.3,1.71,30.4,6.82,22.39,4.31
31/07/2018,188.873499,190.5048468,187.6046806,189.8704376,508421,117792.4,1.69,30.7,6.82,22.64,4.35
08/01/2018,190.8673804,192.3174566,189.8704417,190.3235931,443421,118073.6,1.69,30.8,6.82,22.69,4.36
08/02/2018,190.4142151,191.229882,189.3266407,190.4142151,516266,118129.8,1.69,30.8,6.82,22.71,4.37
08/03/2018,191.1392475,192.5893375,190.5048383,192.2268219,338018,119254.3,1.67,31.1,6.82,22.92,4.41
08/06/2018,192.4987044,193.6769008,191.8642952,192.5893402,336605,119479.2,1.67,31.1,6.82,22.97,4.42
08/07/2018,192.8612282,194.4925759,191.4111383,193.5862732,431431,120097.7,1.66,31.3,6.82,23.08,4.44
08/08/2018,193.4050058,194.7644599,192.0455516,192.498703,324452,119422.9,1.67,31.1,6.82,22.95,4.41
